spot_id,mountain_group,source_code,type,category,note,is_entrance,lon,lat
P58105,아차산·용마산,112150201,가로등,가로등,,0,127.098075,37.554847
P58106,아차산·용마산,112150201,목계단,기타,,0,127.09812,37.554882
P58107,아차산·용마산,112150201,재난기구,기타,,0,127.098252,37.555078
P58108,아차산·용마산,112150201,안내판,안내판또는지도,,0,127.098301,37.555102
P58109,아차산·용마산,112150201,가로등,가로등,,0,127.098664,37.555467
P58110,아차산·용마산,112150201,가로등,가로등,,0,127.098781,37.5558
P58111,아차산·용마산,112150201,가로등,가로등,,0,127.098881,37.555997
P58112,아차산·용마산,112150201,목계단,기타,,0,127.098953,37.556102
P58113,아차산·용마산,112150201,목계단,기타,,0,127.099151,37.556158
P58114,아차산·용마산,112150201,재난기구,기타,,0,127.099378,37.556275
P58115,아차산·용마산,112150201,목계단,기타,,0,127.099477,37.556324
P58116,아차산·용마산,112150201,가로등,가로등,,0,127.099597,37.556394
P58117,아차산·용마산,112150201,목계단,기타,,0,127.099628,37.556422
P58118,아차산·용마산,112150201,가로등,가로등,,0,127.099709,37.556724
P58119,아차산·용마산,112150201,목계단,기타,,0,127.10008,37.556736
P58120,아차산·용마산,112150201,목계단,기타,,0,127.100216,37.556713
P58121,아차산·용마산,112150201,가로등,가로등,,0,127.100253,37.556747
P58122,아차산·용마산,112150201,목계단,기타,,0,127.100291,37.556791
P58123,아차산·용마산,112150201,목계단,기타,,0,127.100439,37.556925
P58124,아차산·용마산,112150201,안내판,안내판또는지도,,0,127.101288,37.557244
P58125,아차산·용마산,112150201,벤치,벤치,,0,127.101696,37.557909
P58126,아차산·용마산,112150201,가로등,가로등,,0,127.101922,37.558017
P58127,아차산·용마산,112150201,시종점,시종점,,1,127.088601,37.564651
P58128,아차산·용마산,112150201,시종점,시종점,,1,127.089004,37.570236
P58129,아차산·용마산,112150201,시종점,시종점,,1,127.089523,37.568257
P58130,아차산·용마산,112150201,시종점,시종점,,1,127.089668,37.568187
P58131,아차산·용마산,112150201,시종점,시종점,,1,127.089675,37.569954
P58132,아차산·용마산,112150201,분기점,분기점,,0,127.089767,37.569407
P58133,아차산·용마산,112150201,분기점,분기점,,0,127.089767,37.569536
P58134,아차산·용마산,112150201,분기점,분기점,,0,127.089807,37.569682
P58135,아차산·용마산,112150201,분기점,분기점,,0,127.089984,37.569342
P58136,아차산·용마산,112150201,분기점,분기점,,0,127.090003,37.56945
P58137,아차산·용마산,112150201,분기점,분기점,,0,127.090029,37.568156
P58138,아차산·용마산,112150201,시종점,시종점,,1,127.090111,37.567606
P58139,아차산·용마산,112150201,시종점,시종점,,1,127.090264,37.56957
P58140,아차산·용마산,112150201,분기점,분기점,,0,127.090471,37.568697
P58141,아차산·용마산,112150201,분기점,분기점,,0,127.090798,37.561826
P58142,아차산·용마산,112150201,시종점,시종점,,1,127.090913,37.561036
P58143,아차산·용마산,112150201,분기점,분기점,,0,127.091103,37.563836
P58144,아차산·용마산,112150201,분기점,분기점,,0,127.091398,37.564044
P58145,아차산·용마산,112150201,분기점,분기점,,0,127.091472,37.563691
P58146,아차산·용마산,112150201,분기점,분기점,,0,127.09149,37.565479
P58147,아차산·용마산,112150201,분기점,분기점,,0,127.091495,37.562575
P58148,아차산·용마산,112150201,분기점,분기점,,0,127.0915,37.562809
P58149,아차산·용마산,112150201,분기점,분기점,,0,127.091625,37.563016
P58150,아차산·용마산,112150201,분기점,분기점,,0,127.091644,37.564427
P58151,아차산·용마산,112150201,시종점,시종점,,1,127.091752,37.562805
P58152,아차산·용마산,112150201,분기점,분기점,,0,127.091779,37.562671
P58153,아차산·용마산,112150201,시종점,시종점,,1,127.091796,37.562322
P58154,아차산·용마산,112150201,분기점,분기점,,0,127.091963,37.563552
P58155,아차산·용마산,112150201,분기점,분기점,,0,127.09216,37.565022
P58156,아차산·용마산,112150201,분기점,분기점,,0,127.092233,37.56276
P58157,아차산·용마산,112150201,시종점,시종점,,1,127.09342,37.562164
P58158,아차산·용마산,112150201,분기점,분기점,,0,127.093443,37.564813
P58159,아차산·용마산,112150201,분기점,분기점,,0,127.093488,37.56355
P58160,아차산·용마산,112150201,분기점,분기점,,0,127.093489,37.563778
P58161,아차산·용마산,112150201,분기점,분기점,,0,127.093517,37.563027
P58162,아차산·용마산,112150201,분기점,분기점,,0,127.093554,37.564428
P58163,아차산·용마산,112150201,분기점,분기점,,0,127.093661,37.562768
P58164,아차산·용마산,112150201,분기점,분기점,,0,127.093669,37.564835
P58165,아차산·용마산,112150201,시종점,시종점,,1,127.093741,37.568937
P58166,아차산·용마산,112150201,시종점,시종점,,1,127.093812,37.568987
P58167,아차산·용마산,112150201,분기점,분기점,,0,127.094381,37.568404
P58168,아차산·용마산,112150201,분기점,분기점,,0,127.095106,37.568485
P58169,아차산·용마산,112150201,시종점,시종점,,1,127.095134,37.569412
P58170,아차산·용마산,112150201,시종점,시종점,,1,127.095175,37.556155
P58171,아차산·용마산,112150201,시종점,시종점,,1,127.095277,37.569732
P58172,아차산·용마산,112150201,분기점,분기점,,0,127.095499,37.569955
P58173,아차산·용마산,112150201,분기점,분기점,,0,127.095576,37.570013
P58174,아차산·용마산,112150201,분기점,분기점,,0,127.095595,37.56993
P58175,아차산·용마산,112150201,시종점,시종점,,1,127.095606,37.570838
P58176,아차산·용마산,112150201,분기점,분기점,,0,127.095664,37.566264
P58177,아차산·용마산,112150201,분기점,분기점,,0,127.095696,37.569551
P58178,아차산·용마산,112150201,분기점,분기점,,0,127.095777,37.569586
P58179,아차산·용마산,112150201,시종점,시종점,,1,127.095825,37.561432
P58180,아차산·용마산,112150201,분기점,분기점,,0,127.095851,37.562253
P58181,아차산·용마산,112150201,분기점,분기점,,0,127.095958,37.569458
P58182,아차산·용마산,112150201,분기점,분기점,,0,127.095998,37.562824
P58183,아차산·용마산,112150201,분기점,분기점,,0,127.096092,37.570836
P58184,아차산·용마산,112150201,분기점,분기점,,0,127.096121,37.556635
P58185,아차산·용마산,112150201,분기점,분기점,,0,127.096178,37.562384
P58186,아차산·용마산,112150201,분기점,분기점,,0,127.096204,37.5687
P58187,아차산·용마산,112150201,분기점,분기점,,0,127.096254,37.562306
P58188,아차산·용마산,112150201,분기점,분기점,,0,127.096314,37.563396
P58189,아차산·용마산,112150201,분기점,분기점,,0,127.096322,37.563598
P58190,아차산·용마산,112150201,분기점,분기점,,0,127.096426,37.562829
P58191,아차산·용마산,112150201,분기점,분기점,,0,127.096468,37.563905
P58192,아차산·용마산,112150201,분기점,분기점,,0,127.096474,37.563307
P58193,아차산·용마산,112150201,시종점,시종점,,1,127.096635,37.571303
P58194,아차산·용마산,112150201,시종점,시종점,,1,127.096663,37.554639
P58195,아차산·용마산,112150201,분기점,분기점,,0,127.096768,37.564384
P58196,아차산·용마산,112150201,시종점,시종점,,1,127.097327,37.554249
P58197,아차산·용마산,112150201,시종점,시종점,,1,127.097736,37.567392
P58198,아차산·용마산,112150201,시종점,시종점,,1,127.098067,37.564858
P58199,아차산·용마산,112150201,분기점,분기점,,0,127.098116,37.56468
P58200,아차산·용마산,112150201,분기점,분기점,,0,127.098193,37.56478
P58201,아차산·용마산,112150201,분기점,분기점,,0,127.098226,37.566075
P58202,아차산·용마산,112150201,분기점,분기점,,0,127.098224,37.555036
P58203,아차산·용마산,112150201,시종점,시종점,,1,127.098487,37.564675
P58204,아차산·용마산,112150201,시종점,시종점,,1,127.098692,37.572503
P58205,아차산·용마산,112150201,시종점,시종점,,1,127.099575,37.552665
P58206,아차산·용마산,112150201,분기점,분기점,,0,127.099892,37.55253
P58207,아차산·용마산,112150201,시종점,시종점,,1,127.100027,37.551795
P58208,아차산·용마산,112150201,시종점,시종점,,1,127.10007,37.564423
P58209,아차산·용마산,112150201,분기점,분기점,,0,127.10007,37.55263
P58210,아차산·용마산,112150201,분기점,분기점,,0,127.100118,37.552297
P58211,아차산·용마산,112150201,분기점,분기점,,0,127.100278,37.572979
P58212,아차산·용마산,112150201,분기점,분기점,,0,127.100451,37.55267
P58213,아차산·용마산,112150201,시종점,시종점,,1,127.100527,37.553306
P58214,아차산·용마산,112150201,분기점,분기점,,0,127.100551,37.553124
P58215,아차산·용마산,112150201,분기점,분기점,,0,127.100554,37.552839
P58216,아차산·용마산,112150201,분기점,분기점,,0,127.100596,37.552386
P58217,아차산·용마산,112150201,분기점,분기점,,0,127.100722,37.553055
P58218,아차산·용마산,112150201,분기점,분기점,,0,127.100874,37.552987
P58219,아차산·용마산,112150201,분기점,분기점,,0,127.100952,37.552872
P58220,아차산·용마산,112150201,분기점,분기점,,0,127.100966,37.552968
P58221,아차산·용마산,112150201,분기점,분기점,,0,127.101004,37.552393
P58222,아차산·용마산,112150201,분기점,분기점,,0,127.101058,37.553905
P58223,아차산·용마산,112150201,분기점,분기점,,0,127.10112,37.553194
P58224,아차산·용마산,112150201,분기점,분기점,,0,127.10115,37.553331
P58225,아차산·용마산,112150201,분기점,분기점,,0,127.10117,37.552855
P58226,아차산·용마산,112150201,분기점,분기점,,0,127.101196,37.553143
P58227,아차산·용마산,112150201,분기점,분기점,,0,127.101256,37.553246
P58228,아차산·용마산,112150201,분기점,분기점,,0,127.101266,37.55269
P58229,아차산·용마산,112150201,분기점,분기점,,0,127.101277,37.553063
P58230,아차산·용마산,112150201,분기점,분기점,,0,127.101296,37.553108
P58231,아차산·용마산,112150201,분기점,분기점,,0,127.101373,37.553198
P58232,아차산·용마산,112150201,분기점,분기점,,0,127.101393,37.552735
P58233,아차산·용마산,112150201,분기점,분기점,,0,127.10144,37.572821
P58234,아차산·용마산,112150201,분기점,분기점,,0,127.101427,37.552902
P58235,아차산·용마산,112150201,분기점,분기점,,0,127.101428,37.552496
P58236,아차산·용마산,112150201,분기점,분기점,,0,127.101442,37.552862
P58237,아차산·용마산,112150201,분기점,분기점,,0,127.101444,37.552272
P58238,아차산·용마산,112150201,분기점,분기점,,0,127.101449,37.552831
P58239,아차산·용마산,112150201,분기점,분기점,,0,127.101458,37.553063
P58240,아차산·용마산,112150201,분기점,분기점,,0,127.101478,37.553166
P58241,아차산·용마산,112150201,분기점,분기점,,0,127.101505,37.553056
P58242,아차산·용마산,112150201,분기점,분기점,,0,127.101525,37.559599
P58243,아차산·용마산,112150201,분기점,분기점,,0,127.10153,37.552785
P58244,아차산·용마산,112150201,분기점,분기점,,0,127.101546,37.553291
P58245,아차산·용마산,112150201,분기점,분기점,,0,127.101592,37.552852
P58246,아차산·용마산,112150201,분기점,분기점,,0,127.101595,37.552563
P58247,아차산·용마산,112150201,분기점,분기점,,0,127.101602,37.55246
P58248,아차산·용마산,112150201,시종점,시종점,,1,127.101658,37.551371
P58249,아차산·용마산,112150201,시종점,시종점,,1,127.101672,37.552783
P58250,아차산·용마산,112150201,분기점,분기점,,0,127.101682,37.552874
P58251,아차산·용마산,112150201,분기점,분기점,,0,127.10175,37.553395
P58252,아차산·용마산,112150201,분기점,분기점,,0,127.101771,37.553024
P58253,아차산·용마산,112150201,시종점,시종점,,1,127.101835,37.551646
P58254,아차산·용마산,112150201,분기점,분기점,,0,127.101838,37.552779
P58255,아차산·용마산,112150201,분기점,분기점,,0,127.10184,37.552685
P58256,아차산·용마산,112150201,분기점,분기점,,0,127.101866,37.552417
P58257,아차산·용마산,112150201,분기점,분기점,,0,127.101867,37.552481
P58258,아차산·용마산,112150201,분기점,분기점,,0,127.101877,37.551882
P58259,아차산·용마산,112150201,분기점,분기점,,0,127.101892,37.557875
P58260,아차산·용마산,112150201,분기점,분기점,,0,127.101914,37.552884
P58261,아차산·용마산,112150201,분기점,분기점,,0,127.101922,37.552402
P58262,아차산·용마산,112150201,분기점,분기점,,0,127.101927,37.553045
P58263,아차산·용마산,112150201,분기점,분기점,,0,127.101926,37.551883
P58264,아차산·용마산,112150201,분기점,분기점,,0,127.101935,37.552121
P58265,아차산·용마산,112150201,분기점,분기점,,0,127.101958,37.552834
P58266,아차산·용마산,112150201,분기점,분기점,,0,127.10198,37.552645
P58267,아차산·용마산,112150201,분기점,분기점,,0,127.101994,37.553068
P58268,아차산·용마산,112150201,분기점,분기점,,0,127.102006,37.552614
P58269,아차산·용마산,112150201,분기점,분기점,,0,127.102035,37.552659
P58270,아차산·용마산,112150201,분기점,분기점,,0,127.102075,37.553238
P58271,아차산·용마산,112150201,분기점,분기점,,0,127.102081,37.552618
P58272,아차산·용마산,112150201,분기점,분기점,,0,127.102152,37.552248
P58273,아차산·용마산,112150201,분기점,분기점,,0,127.10216,37.553148
P58274,아차산·용마산,112150201,시종점,시종점,,1,127.102179,37.551792
P58275,아차산·용마산,112150201,분기점,분기점,,0,127.102343,37.552487
P58276,아차산·용마산,112150201,분기점,분기점,,0,127.102359,37.553157
P58277,아차산·용마산,112150201,분기점,분기점,,0,127.102369,37.552666
P58278,아차산·용마산,112150201,분기점,분기점,,0,127.102395,37.552734
P58279,아차산·용마산,112150201,분기점,분기점,,0,127.102428,37.552212
